Product Id,"Product External Id","Product Is Active","Product Division","Product Code","Product Name","Product Description","Primary Product Group Id","Primary Product Group","Product Type","Supplier Id","Supplier Code","Supplier Units Per Outer",Supplier,"Product Cost Price","Product Markup(%)","Product Price","Product TAX","Product Price Based On","Product Tracking Level","Product Warning Text","Product Minimum Inventory","Product Minimum Reorder","Product Minimum Order Type","Product Has Direct Cost","Product Available on Web","Product TAX Code","Product RRP","Product Notes","Product Is Purchased","Product Is Sold","Product Purchases Account","Product Sales Account","Product Inventory Account","Product Barcode","Product Is Controlled Drug","Product Desexes Patient","Product Triggers Patient Death","Product Patient Death Reason","Product Medication Text","Product Default Sell Units","Product Requires Prescription","Product Generates Prescription","Product RVM Direction of Use","Product RVM Length of Treatment Course","Product RVM Dose To Be Given","Product RVM Route of Administration","Product RVM Frequency of Treatments","Product RVM Length/Number of Treatments","Product RVM Withholding Period for Milk","Product RVM Withholding Period for Meat","Product RVM Maximum Dispense Quantity","Product RVM Maximum Dispense Frequency (days)","Auto Generate Product Type","Product Default Label Qty","Product Label Is Fixed Number","Product Identifier (NDC)","Product Schedule/Class","Product Lowest Dispensable Unit","Product Lowest Dispensable Quantity","Product Concentration","Product Concentration Unit","Product Concentration Volume","Product Concentration Diluted","Product Concentration Diluted Unit","Product Concentration Diluted Volume","Product Default Dosage Calculation Method","Product Default Route of Administration","Product Default Infusion Rate Per","Product Is CRI","Product Sheet Group","Product Service Fee Id","Product Service Fee Code","Product Service Fee External Reference"
1137,MAH_c0b794ac-bee6-4160-afbb-e87529342cd0,YES,1,MAH_8623,"Hill's K9 L/D Liver Diet 17.6 lb",,4,"Prescription Foods",Medication,,,1,,78.99,3.8,81.9916,6.1084,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8623,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1138,MAH_e21c6d00-184c-40bb-a398-c2a4a8402bc4,YES,1,MAH_8679,"Hill's Feline C/D Chicken 8.5 lb.",,4,"Prescription Foods",Medication,,,1,,34.27,45,49.6882,3.7018,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8679,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1140,MAH_7ad0031c-b54e-4c7f-a1dc-0447bbcd11f9,YES,1,MAH_427625,"RC K9 Hydrolized Protien 25 lb",,4,"Prescription Foods",Medication,,,1,,99.99,39.99,139.9814,10.4286,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,427625,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1141,MAH_91e437fc-70a7-482e-8781-227899f52a41,YES,1,MAH_TYLAN,"Tylosin 3.53 oz.",,6,Pharmacy,Medication,,,1,,63.33,100,126.66,9.4362,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,TYLAN,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1144,MAH_4f4dd9df-5cf5-4647-857b-970903b23c57,YES,1,MAH_LIVPA,"ALT In House Test",,5,Lab,Diagnostic,,,1,,7.4,100,14.8,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,LIVPA,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1146,MAH_a8ced189-24d5-4c17-b725-bb63fc8557c1,YES,1,MAH_CREPK,"Credelio Pink 6.1-12 lb (3 tablets)",,6,Pharmacy,Medication,33,,1,"Henry Schein",44.8,75,78.4,5.8408,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CREPK,NO,,NO,,"Give 1 tablet by mouth monthly for ectoparasite prevention.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1147,MAH_c90f41a4-73f5-4549-9f4d-008c442c14a6,YES,1,MAH_DENT2,"Extract Tooth - PreMolar",,7,Surgery,Procedure,,,1,,35,0,35,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,DENT2,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1148,MAH_2851a738-fe2b-472f-a308-92e3c4c8d058,YES,1,MAH_HOSP,"Hospitalization Overnight",,8,Service,Standard,33,,1,"Henry Schein",75,0,75,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,HOSP,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1150,MAH_c4e2c244-32ae-465e-8b45-d5b990932b8c,YES,1,MAH_427966,"RC K9 Calorie Control 6lb",,4,"Prescription Foods",Medication,,,1,,16.19,40.02,22.671,1.6890,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,427966,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1151,MAH_0819de50-7b2d-4141-a125-cc92c0b5fa6c,YES,1,MAH_PAO1,"Prednisolone Acetate Ophthalmic Drops 1%",,6,Pharmacy,Medication,33,,1,"Henry Schein",29.2,100,58.4,4.3508,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PAO1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1152,MAH_84f86d2e-b563-4f1c-8966-112d585d947a,YES,1,MAH_2969,"Hills Fe Adult Perfect Weight 7 lb",,9,Retail,Standard,33,,1,"Henry Schein",22.56,41,31.8101,2.3699,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,2969,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1156,MAH_5b5810fb-9b98-4ddb-9220-f82f4a9cc5a2,YES,1,MAH_CREOR,"Credelio Orange 12.1-25 lb (3 tablets)",,6,Pharmacy,Medication,33,,1,"Henry Schein",45.33,75,79.3275,5.9099,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CREOR,NO,,NO,,"Give 1 tablet by mouth monthly for ectoparasite prevention.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1158,MAH_ada8344f-e2bf-4818-a008-2d421e151020,YES,1,MAH_BKNNL,"Fractured Nail",,8,Service,Procedure,,,1,,25,0,25,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,BKNNL,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1160,MAH_5f455ef3-d90c-45db-b49d-b66568e3496c,YES,1,MAH_FLUR,"Flurbiprofen Ophthalmic Solution",,6,Pharmacy,Medication,33,,1,"Henry Schein",24,100,48,3.5760,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FLUR,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1164,MAH_438b8a57-773e-443f-9f40-0402224b1695,YES,1,MAH_S16735,"Antech Stone Analysis",,5,Lab,Diagnostic,,,1,,148.68,50,223.02,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1166,MAH_769a752f-d2cc-48f0-b80d-c3a95c84eb31,YES,1,MAH_8621,"Hill's K9 K/D 8.5 lbs",,4,"Prescription Foods",Medication,,,1,,29.56,44.99,42.8571,3.1929,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8621,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1167,MAH_c2a236bd-c488-4fdb-8fcb-ea4c96639dd7,YES,1,MAH_T220,"Antech Bile Acids (Pre & Post)",,5,Lab,Diagnostic,,,1,,105.15,50,157.725,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1168,MAH_38975c04-c62d-4b1f-b06d-af2cf5ec604a,YES,1,MAH_AMPT,Amputation-Tail,"Tail amputation",7,Surgery,Procedure,,,1,,350,0,350,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,AMPT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1170,MAH_ab2304ca-51c6-4702-accb-b501e2b637a3,YES,1,MAH_DIPHEN25,"Diphenhydramine 25 mg Tablet",,6,Pharmacy,Medication,,,1,,0.02,900,0.2,0.0149,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,DIPHEN25,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1171,MAH_c2860c9a-7b90-4a3d-b60c-4cd4197e76af,YES,1,MAH_460464,"RC Hepatic Dog 26.4#",,4,"Prescription Foods",Medication,,,1,,68.32,99.05,135.9888,10.1312,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,460464,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1174,MAH_ec6f6d84-b125-47e8-91bd-c91a62d58f5f,YES,1,MAH_2571,"Hills K9 Healthy Advantage Adult 7+ 4 lb",,9,Retail,Standard,33,,1,"Henry Schein",12.06,40.96,17.0033,1.2667,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,2571,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1175,MAH_f70834e7-a40d-44fc-a24b-744f56278eec,YES,1,MAH_MOV75,"Movodyl 75 mg Chewable",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.45,125,1.0125,0.0754,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,MOV75,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1177,MAH_87cc751f-0e23-4008-ae85-6b49dcc6c9ea,YES,1,MAH_METOS5,"Metoclopramide 5mg/ml Suspension",,6,Pharmacy,Medication,,,1,,0.03,150,0.075,0.0056,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,METOS5,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1178,MAH_267574cc-1936-47c8-b0a9-bf9f0fe80340,YES,1,MAH_METHI,"Methimazole suspension 2.5mg/m",,6,Pharmacy,Medication,,,1,,0.54,100,1.08,0.0805,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,METHI,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1179,MAH_0178d4b4-8a73-4132-a67d-cce93c5fde5a,YES,1,MAH_PROI75,"Proin 75mg",,6,Pharmacy,Medication,,,1,,0.6,100,1.2,0.0894,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PROI75,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1180,MAH_f4771f0f-13bf-4744-a605-53b3666ca107,YES,1,MAH_BAY22,"Baytril 22.7mg Tablet",Antibiotic,6,Pharmacy,Medication,,,1,,0.78,100,1.56,0.1162,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,BAY22,NO,,NO,,"Give #INPUT# tablet(s) by mouth every #INPUT# hour(s).",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1181,MAH_d66a758c-5bde-4144-8aca-b5c1b9ef0adf,YES,1,MAH_JOINT,"PPVD K9 JM Joint Mobility 6lb",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",29.39,39.47,40.99,3.0538,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,JOINT,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1182,MAH_41fd6377-014b-4e7c-8aff-ced3969b965c,YES,1,MAH_INJC,"Cerenia Injection (per mL)","Antiemetic
Anti-nausea",10,Injectables,Medication,,,1,,10.54,100,21.08,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,INJC,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
1184,MAH_e5c4b8b9-3fc5-4d39-834e-7c2964d88fce,YES,1,MAH_NEOPO,"NeoPoly Dex Ophthalmic Solution 5 mL",,6,Pharmacy,Medication,,,1,,6.04,100,12.08,0.9000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,NEOPO,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1186,MAH_937a34b5-901a-4500-aad9-58579ae5ce3f,YES,1,MAH_LIB15A,"Librela 15 mg additional vial",,10,Injectables,Medication,33,,1,"Henry Schein",42,-4.76,40,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,LIB15A,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1189,MAH_60cdf91d-52b8-4a99-8360-434c5247388e,YES,1,MAH_CER24,"Cerenia 24mg Tablet 4ct.","Antiemetic
Anti-nausea",6,Pharmacy,Medication,,,1,,14.75,100,29.5,2.1978,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CER24,NO,,NO,,"Give #INPUT# tablet(s) by mouth every 24 hours. For nausea.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1191,MAH_b6226013-288d-4e2a-baf3-2ede01235698,YES,1,MAH_10795,"Hill's K9 Metabolic Natural 8lb",,4,"Prescription Foods",Medication,,,1,,27.58,39.99,38.6133,2.8767,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,10795,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1192,MAH_51ca9d97-f46d-46c1-bcf0-ac98676d30a9,YES,1,MAH_47263,"RC K9 Renal Support T 13.6 oz.",,4,"Prescription Foods",Medication,,,1,,1.96,100,3.92,0.2920,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,47263,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1193,MAH_79ee974d-c37f-4720-add5-b8f2d72d91f2,YES,1,MAH_ECHO,"Ultrasound - Echocardiogram",,5,Lab,Diagnostic,,,1,,300,0,300,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,ECHO,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1194,MAH_f0416879-e92d-47c2-b954-d7a5ef608df0,YES,1,MAH_581004,"RC Feline Senior Consult Dry 7.7lb",,4,"Prescription Foods",Medication,,,1,,28.96,39.99,40.5398,3.0202,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,581004,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1195,MAH_bbe4700b-3390-4470-92fe-e9fbbdd411a0,YES,1,MAH_498340,"RC K9 Dental 7.7 lb",,4,"Prescription Foods",Medication,,,1,,24.13,103.03,48.9902,3.6498,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,498340,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1198,MAH_56023b9f-2346-4fa3-ba2e-f90afa8f983c,YES,1,MAH_BioHAnce,"Sentrx Oculenis BioHAnce Ocular Repair Gel",,6,Pharmacy,Medication,,,1,,12.5,108,26,1.9370,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,REMEND,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1200,MAH_fa6ea789-64ad-42b5-9b24-4df023d5bee6,YES,1,MAH_472126,"RC K9 Satiety Support 26.4lb",,4,"Prescription Foods",Medication,,,1,,82.99,40,116.1936,8.6564,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,472126,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1201,MAH_c0030ea9-d45b-4b39-ba16-a56b6a28bca1,YES,1,MAH_10012,"Hill's K9 C/D 27.5 lb.",,4,"Prescription Foods",Medication,,,1,,85.99,1.16,86.9893,6.4807,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,10012,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1202,MAH_9dd88015-cb75-40a4-8b14-987e04989f58,YES,1,MAH_IVCFS,"IV Catheter and IV Fluids",,7,Surgery,Standard,,,1,,65,0,65,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,IVCFS,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1203,MAH_39e065cf-ca2f-4478-9d43-bf9d52a7c9ae,YES,1,MAH_M020,"Antech Aerobic Culture",,5,Lab,Diagnostic,,,1,,137.45,50,206.175,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,"Minimum Price: 111.1700",NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1205,MAH_8ba879d4-d169-450c-931b-a804ab751849,YES,1,MAH_BAYT,"Baytril 22.7mg/ml Injection",,10,Injectables,Medication,33,,1,"Henry Schein",2.23,500,13.38,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,BAYT,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
1207,MAH_59bfb342-5666-4db8-b109-4ce5b6aef33d,YES,1,MAH_429014,"RC K9 Hepatic 14.5 oz can",,4,"Prescription Foods",Medication,,,1,,2.3,100,4.6,0.3427,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,429014,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1211,MAH_a065352e-8e52-4347-b017-e225b34fd7f6,YES,1,MAH_INTBL12,"Interceptor Plus Blue 50.1-100 lb 12 mo",,6,Pharmacy,Medication,33,,1,"Henry Schein",88.56,60,141.696,10.5564,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,INTBL12,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1212,MAH_2d6ffa1e-3b75-4ef1-8c2b-665fa502f0dd,YES,1,MAH_472117,"RC K9 Satiety 17.6 lb",,4,"Prescription Foods",Medication,,,1,,62.99,47.63,92.9921,6.9279,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,472117,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1213,MAH_8615836a-68e2-43a6-850c-f9823d038c8d,YES,1,MAH_LEV250,"Levetiracetam 250 mg tablet",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.06,150,0.15,0.0112,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,LEV250,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1215,MAH_6831f19d-2200-44b5-9afd-fef6f56bd3fe,YES,1,MAH_5238,"Hill's Feline Z/D ULTRA  5.5oz",,4,"Prescription Foods",Medication,,,1,,1.81,59.12,2.8758,0.2142,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,5238,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1216,MAH_d4515e8c-c37f-4a8a-a0c5-e2519ef869f2,YES,1,MAH_FORTF,"Fortiflora Feline Per Packet",,6,Pharmacy,Medication,,,1,,0.57,100,1.14,0.0849,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FORTF,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1218,MAH_14914576-d7cf-4923-8f61-e1ad7e6e6ad1,YES,1,MAH_260205,"RC Recovery RS 5.8oz Ca",,4,"Prescription Foods",Medication,,,1,,1.67,97.01,3.2946,0.2454,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,260205,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1219,MAH_26b27333-ab9a-4882-93e2-d47b117c451d,YES,1,MAH_KLAS2,"K-Laser 2 area 10 Treatment Package",,8,Service,Standard,,,1,,510,0,510,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,KLAS2,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1220,MAH_064ac675-5b21-47ae-89af-7f9c841c98ba,YES,1,MAH_3204,"PPVD Fel UR St/Ox 5.5oz",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",2.04,40,2.856,0.2128,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,3204,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1221,MAH_8883df49-0f3e-4c62-becc-c5635d4ccd59,YES,1,MAH_SX14,"OHE Feline",,7,Surgery,Procedure,,,1,,110,0,110,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SX14,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1223,MAH_3f36dfe7-806f-413e-876b-780a58583a95,YES,1,MAH_DRON1,"Drontal Plus Small Dog - 22.7 mg",,6,Pharmacy,Medication,,,1,,3.68,100,7.36,0.5483,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,DRON1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1224,MAH_f57b8942-2d69-4783-bdc0-f78fd4405481,YES,1,MAH_802,"Cryptorchid Castration - Abdominal",,7,Surgery,Procedure,,,1,,150,10,165,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,802,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1225,MAH_30c208e2-37c7-44f3-8742-da3121144a1b,YES,1,MAH_4635,"PPVD K9 UR St/Ox 13.3oz",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",2.95,49.83,4.42,0.3293,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,4635,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1226,MAH_bdf4deaa-e00a-4725-bf4c-ac99025f5bd1,YES,1,MAH_9454,"Hill's Feline R/D 5.5 oz can",,4,"Prescription Foods",Medication,,,1,,1.4,49.29,2.094,0.1560,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,9454,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1227,MAH_1cd658b7-de08-4cc2-8c19-6bd1787c7487,YES,1,MAH_10129,"Hill's K9 W/D Vg & Chkn Stew 12.5 oz",,4,"Prescription Foods",Medication,,,1,,2.8,45,4.0577,0.3023,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,10129,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1228,MAH_ceb2f219-61cc-406d-a9c1-74a59ea57c7d,YES,1,MAH_T615A,"Antech Heartworm Antigen (K9) by ELISA",,5,Lab,Diagnostic,,,1,,17.05,50,25.575,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1231,MAH_d7b636f5-1dbd-4677-b72d-cc9041cddb55,YES,1,MAH_SELECT,"PPVD K9 OM Select Blend 6lb",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",29.34,49.93,43.99,3.2773,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,SELECT,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
